url,short,page,title,author,desc,quarter,year
http://www.alternativ.nu/butik/åter/2014/åter-214.html,Utekök. Blåbärstry. Slåtterängen. Blöjor av tröjor. Sju goda vilda växter. Björk. Utflyttarbrev: Biberget. Laga & sälja mat utomhus. Hagtorn. Utflyttarbrev: Backfors del 2. Barnbarn i odlingen: Odlingslådor. Kråkjakt med uvbulvan,16,Blöjor av tröjor,Maria Thörn,"Moderna tygblöjor är förvisso lika enkla att använda som engångsblöjor, men det bästa för både plånboken och miljön är att göra sina egna tygblöjor av de textilier man har hemma. Det behöver inte heller vara svårt; för att göra den enklaste blöjan behöver man inte ens kunna sy.",2,2014
http://www.alternativ.nu/butik/åter/2014/åter-214.html,Utekök. Blåbärstry. Slåtterängen. Blöjor av tröjor. Sju goda vilda växter. Björk. Utflyttarbrev: Biberget. Laga & sälja mat utomhus. Hagtorn. Utflyttarbrev: Backfors del 2. Barnbarn i odlingen: Odlingslådor. Kråkjakt med uvbulvan,18,Utflyttarbrev från Biberget,Mikael Book,"Två år har gått sen jag (Micke) flyttade in i det lilla torpet i södra Östergötlands skogar. Här skulle odlas och grejas, läsa till undersköterska och i värsta fall jobba lite för att få pengar.",2,2014
http://www.alternativ.nu/butik/åter/2014/åter-214.html,Utekök. Blåbärstry. Slåtterängen. Blöjor av tröjor. Sju goda vilda växter. Björk. Utflyttarbrev: Biberget. Laga & sälja mat utomhus. Hagtorn. Utflyttarbrev: Backfors del 2. Barnbarn i odlingen: Odlingslådor. Kråkjakt med uvbulvan,20,Sju goda vilda växter,Helena Granström,"Man behöver inte odla allt gott man vill äta, det finns många vilda växter som är rena delikatesser. Här är några av mina favoriter.",2,2014
http://www.alternativ.nu/butik/åter/2014/åter-214.html,Utekök. Blåbärstry. Slåtterängen. Blöjor av tröjor. Sju goda vilda växter. Björk. Utflyttarbrev: Biberget. Laga & sälja mat utomhus. Hagtorn. Utflyttarbrev: Backfors del 2. Barnbarn i odlingen: Odlingslådor. Kråkjakt med uvbulvan,22,Blåbärstry,Torsten Lindberg,"Blåbärstry är en lättodlad och härdig buske som kräver lite skötsel och kan odlas ända uppe i norra Norrland. Bären smakar ganska likt blåbär och varje buske ger runt 2-5 kg bär. Blåbärstry är ännu ovanlig i Sverige, men är definitivt värd en plats i självhushållarens trädgård.",2,2014
http://www.alternativ.nu/butik/åter/2014/åter-214.html,Utekök. Blåbärstry. Slåtterängen. Blöjor av tröjor. Sju goda vilda växter. Björk. Utflyttarbrev: Biberget. Laga & sälja mat utomhus. Hagtorn. Utflyttarbrev: Backfors del 2. Barnbarn i odlingen: Odlingslådor. Kråkjakt med uvbulvan,24,Slåtterängen -så här gör du för att återskapa vår artrikaste miljö,Ingvar Claesson,"Ännu finns små rester i vårt landskap som har kvar en osannolik artrikedom som ett minne av ängsbondens slit under århundraden. Men bara för 30 år sedan var de mångdubbelt fler. Även de ängar som sköts idag har oftast förlorat de allra känsligaste arterna och de allra mest hävdberonde vegetationstyperna. Så det är nästan svårt att förstå att det funnits en så rik flora precis runt hörnet från oss alla. Det går att vända utvecklingen igen, om man jobbar uthålligt och noggrant under många år. Satsa hellre tid och möda på att vara väldigt noggrann på en liten men artrik yta, än att hålla en större äng halvbra skött. I denna artikel beskrivs hur du kan göra.",2,2014
http://www.alternativ.nu/butik/åter/2014/åter-214.html,Utekök. Blåbärstry. Slåtterängen. Blöjor av tröjor. Sju goda vilda växter. Björk. Utflyttarbrev: Biberget. Laga & sälja mat utomhus. Hagtorn. Utflyttarbrev: Backfors del 2. Barnbarn i odlingen: Odlingslådor. Kråkjakt med uvbulvan,30,Gunillas örter: Björk,Gunilla Kvarnström,Björken är ett fantastiskt användbart träd. Jag tänkte här lämna några lite annorlunda men nyttiga tips på hur björk kan användas i hushållet.,2,2014
http://www.alternativ.nu/butik/åter/2014/åter-314.html,Gör din egen näverslira. Hamla dina träd. Småskalig kolning. God mat av pumpa. Naturlig biodling: Förökning genom svärmning. Strandkål. Rölleka & Johannesört. Lettisk surdegsbakning. Mer om kött. Rekofestivalen på Nääs. Festivalen i Skärstad. Mies & Ericas nybörjarbrev x2. Boken Självhushållning.,3,Gör din egen näverslira ,"Sid 3:Gör din egen näverslira Lena WingeEn solig dag i maj hade vi öppet hus på Vindelns folkhögskola. Vi som går byggnadsvård hade timring och spräcka stock på schemat, men jag satt och gjorde knivskydd av näver. En besökare tipsade om att det kanske borde gå att göra skydd till yxor också? En annan tipsade om att en artikel till Åter kanske vore något? Sagt och gjort. Det gjordes även skydd till mina yxor och nu skriver jag till Åter.","Sid 3:Gör din egen näverslira Lena WingeEn solig dag i maj hade vi öppet hus på Vindelns folkhögskola. Vi som går byggnadsvård hade timring och spräcka stock på schemat, men jag satt och gjorde knivskydd av näver. En besökare tipsade om att det kanske borde gå att göra skydd till yxor också? En annan tipsade om att en artikel till Åter kanske vore något? Sagt och gjort. Det gjordes även skydd till mina yxor och nu skriver jag till Åter.",3,2014
http://www.alternativ.nu/butik/åter/2014/åter-314.html,Gör din egen näverslira. Hamla dina träd. Småskalig kolning. God mat av pumpa. Naturlig biodling: Förökning genom svärmning. Strandkål. Rölleka & Johannesört. Lettisk surdegsbakning. Mer om kött. Rekofestivalen på Nääs. Festivalen i Skärstad. Mies & Ericas nybörjarbrev x2. Boken Självhushållning.,4,Hamla dina träd,"Sid 4: Hamla dina trädIngvar ClaessonAtt skära grenar på träd för att samla löv till djuren är det äldsta sättet att skaffa vinterfoder på och gjordes långt innan man började skörda hö. Det hade många namn i olika delar av landet, men kallas nu allmänt för att hamla. Nu menar vi alltså själva beskärningen och inte lövtäkten, eftersom det är mycket sällsynt idag att man tar tillvara lövet till foder. Träden blir av hamlingen karaktäristiska och kan bli mycket gamla. De blir något av levande fornminnen som visar på en uråldrig tradition, samtidigt som de hyser en spännande biologisk mångfald. Det är mycket att tänka på vid hamling, särskilt om det har gått en tid sedan senaste beskärningen. I denna artikel kan du läsa tips om hur du kan göra. ","Sid 4: Hamla dina trädIngvar ClaessonAtt skära grenar på träd för att samla löv till djuren är det äldsta sättet att skaffa vinterfoder på och gjordes långt innan man började skörda hö. Det hade många namn i olika delar av landet, men kallas nu allmänt för att hamla. Nu menar vi alltså själva beskärningen och inte lövtäkten, eftersom det är mycket sällsynt idag att man tar tillvara lövet till foder. Träden blir av hamlingen karaktäristiska och kan bli mycket gamla. De blir något av levande fornminnen som visar på en uråldrig tradition, samtidigt som de hyser en spännande biologisk mångfald. Det är mycket att tänka på vid hamling, särskilt om det har gått en tid sedan senaste beskärningen. I denna artikel kan du läsa tips om hur du kan göra. ",3,2014
http://www.alternativ.nu/butik/åter/2014/åter-314.html,Gör din egen näverslira. Hamla dina träd. Småskalig kolning. God mat av pumpa. Naturlig biodling: Förökning genom svärmning. Strandkål. Rölleka & Johannesört. Lettisk surdegsbakning. Mer om kött. Rekofestivalen på Nääs. Festivalen i Skärstad. Mies & Ericas nybörjarbrev x2. Boken Självhushållning.,11,Småskalig kolning för torpare,Olle Hagman,"Det här är en metod för den som vill göra sin egen grillkol på ett småskaligt sätt, utan att bygga en stor mila och vara tvungen att vakta den i flera dagar. Även den här metoden tar lite tid och det ryker ruskigt, men den gör att man kan ta vara på även lite mindre grenar och ha nytta av dem. Min fru och jag är inga storgrillare, så en kolning täcker gott och väl vårt årsbehov.",3,2014
http://www.alternativ.nu/butik/åter/2014/åter-314.html,Gör din egen näverslira. Hamla dina träd. Småskalig kolning. God mat av pumpa. Naturlig biodling: Förökning genom svärmning. Strandkål. Rölleka & Johannesört. Lettisk surdegsbakning. Mer om kött. Rekofestivalen på Nääs. Festivalen i Skärstad. Mies & Ericas nybörjarbrev x2. Boken Självhushållning.,12,God mat av pumpa,Dorothea Mumm,"Utflyttarbreven i Åter läser jag väldigt gärna. Vi lever en slags ”lightversion” i en förort i Värmland, där vi förvandlat en vanlig tråkig villatomt till en frodig trädgård. Mycket tack vare pumporna som är både lättodlade, vackra och goda. Så här gör jag när jag odlar och tillagar pumpa.",3,2014
http://www.alternativ.nu/butik/åter/2014/åter-314.html,Gör din egen näverslira. Hamla dina träd. Småskalig kolning. God mat av pumpa. Naturlig biodling: Förökning genom svärmning. Strandkål. Rölleka & Johannesört. Lettisk surdegsbakning. Mer om kött. Rekofestivalen på Nääs. Festivalen i Skärstad. Mies & Ericas nybörjarbrev x2. Boken Självhushållning.,14,Naturlig biodling: Förökning genom svärmning,Stefan Breitholtz,"Inom biodlingen måste vi lära oss att åter arbeta med svärmning, dvs binas egna naturliga sätt att föröka sig. Här nedan beskrivs varför och lite om hur man kan göra själv i liten skala.",3,2014
http://www.alternativ.nu/butik/åter/2014/åter-314.html,Gör din egen näverslira. Hamla dina träd. Småskalig kolning. God mat av pumpa. Naturlig biodling: Förökning genom svärmning. Strandkål. Rölleka & Johannesört. Lettisk surdegsbakning. Mer om kött. Rekofestivalen på Nääs. Festivalen i Skärstad. Mies & Ericas nybörjarbrev x2. Boken Självhushållning.,16,"Vilda växter, del 9: Strandkål",Mattias Norberg,"Strandkål tycker jag är en av de godaste vilda växterna. Hela växten är ätlig, både rå och tillagad, och kan användas som vanlig kål.",3,2014
http://www.alternativ.nu/butik/åter/2014/åter-314.html,Gör din egen näverslira. Hamla dina träd. Småskalig kolning. God mat av pumpa. Naturlig biodling: Förökning genom svärmning. Strandkål. Rölleka & Johannesört. Lettisk surdegsbakning. Mer om kött. Rekofestivalen på Nääs. Festivalen i Skärstad. Mies & Ericas nybörjarbrev x2. Boken Självhushållning.,17,Gunillas örter: Rölleka & Johannesört,Gunilla Kvarnström,"Rölleka och Johannesört är två vanliga växter som passar bra att göra massage­olja av. Johannesörtsolja till massage är välkänt, rölleka mindre känt.",3,2014
http://www.alternativ.nu/butik/åter/2014/åter-314.html,Gör din egen näverslira. Hamla dina träd. Småskalig kolning. God mat av pumpa. Naturlig biodling: Förökning genom svärmning. Strandkål. Rölleka & Johannesört. Lettisk surdegsbakning. Mer om kött. Rekofestivalen på Nääs. Festivalen i Skärstad. Mies & Ericas nybörjarbrev x2. Boken Självhushållning.,18,Lettisk surdegsbakning,Jan Wester,"Jag vill dela med mig av ett enkelt, tids- och platseffektivt sätt att baka. Det ger också otroligt fina bröd. Den här artikeln handlar om bröd med 100% fullkornsmjöl, varav minst hälften råg.",3,2014
http://www.alternativ.nu/butik/åter/2014/åter-314.html,Gör din egen näverslira. Hamla dina träd. Småskalig kolning. God mat av pumpa. Naturlig biodling: Förökning genom svärmning. Strandkål. Rölleka & Johannesört. Lettisk surdegsbakning. Mer om kött. Rekofestivalen på Nääs. Festivalen i Skärstad. Mies & Ericas nybörjarbrev x2. Boken Självhushållning.,20,"Jakt, del 15:  Mer om kött. -Mörning, vacuumpackare och några recept. ",Leif Häggström,"En viktig sak med min jakt är att vi får gott, ekologiskt och etiskt kött som inte behandlats med mediciner eller transporterats i onödan. Men för att köttet verkligen skall komma till sin rätt krävs att det behandlas rätt. Inte minst i början av jaktsäsongen då det finns mycket bakterier och andra mikroorganismer i omlopp. Denna artikel handlar primärt om hur jag försöker hålla min kötthantering på en så hög nivå som möjligt. Den tar även upp ett par recept att inspireras av.",3,2014
http://www.alternativ.nu/butik/åter/2014/åter-314.html,Gör din egen näverslira. Hamla dina träd. Småskalig kolning. God mat av pumpa. Naturlig biodling: Förökning genom svärmning. Strandkål. Rölleka & Johannesört. Lettisk surdegsbakning. Mer om kött. Rekofestivalen på Nääs. Festivalen i Skärstad. Mies & Ericas nybörjarbrev x2. Boken Självhushållning.,22,Rekofestivalen på Nääs,Petter Bergström,"I juni hölls den första Rekofestivalen på Nääs, en festival med temat hantverk, byggnadsvård och ekologiskt byggande. I tre dagar pågick kurser, föreläsningar, musik och trevligt mingel.",3,2014
http://www.alternativ.nu/butik/åter/2014/åter-314.html,Gör din egen näverslira. Hamla dina träd. Småskalig kolning. God mat av pumpa. Naturlig biodling: Förökning genom svärmning. Strandkål. Rölleka & Johannesört. Lettisk surdegsbakning. Mer om kött. Rekofestivalen på Nääs. Festivalen i Skärstad. Mies & Ericas nybörjarbrev x2. Boken Självhushållning.,23,Självhushållningsfestivalen i Skärstad,"Sofia Kjellström, Maria Larsson och Silvia Sutter",Hur gör man för att lära känna fler personer som är intresserade av hållbarhet och självförsörjning i trakten och för att inspirera andra människor till att våga börja? Vi bjöd in till en självhushållningsfestival.,3,2014
http://www.alternativ.nu/butik/åter/2014/åter-314.html,Gör din egen näverslira. Hamla dina träd. Småskalig kolning. God mat av pumpa. Naturlig biodling: Förökning genom svärmning. Strandkål. Rölleka & Johannesört. Lettisk surdegsbakning. Mer om kött. Rekofestivalen på Nääs. Festivalen i Skärstad. Mies & Ericas nybörjarbrev x2. Boken Självhushållning.,24,Mies & Ericas nybörjarbrev,Mie Felth & Erica Wheeler,"I Åter 1/14 påbörjade Erica Wheeler och Mie Felth, som inte träffats, en brevväxling för att utbyta erfarenheter och tankar runt sina nyligen påbörjade liv som självhushållare. I nummer 2/14 blev det inga brev, men här följer de nu upp med två brev vardera om vad som hänt under våren och sommaren.",3,2014
http://www.alternativ.nu/butik/åter/2014/åter-314.html,Gör din egen näverslira. Hamla dina träd. Småskalig kolning. God mat av pumpa. Naturlig biodling: Förökning genom svärmning. Strandkål. Rölleka & Johannesört. Lettisk surdegsbakning. Mer om kött. Rekofestivalen på Nääs. Festivalen i Skärstad. Mies & Ericas nybörjarbrev x2. Boken Självhushållning.,28,Boken Självhushållning ,Petter Bergström,Den gamla bibeln “Självhushållning” av John Seymour har kommit ut i en ny utökad upplaga med undertiteln “Handbok för realister och drömmare”. Med 150 extra sidor är boken nu i ännu högre grad vår mest övergripande bok inom området självhushållning.,3,2014
http://www.alternativ.nu/butik/åter/2014/åter-414.html,"Enkel biodling: Topplistkupor. Skaffa vaktlar. Vilda växter del 10: Sälg. Gör egna bäbisleksaker. Att ta vara på en gris. Tovade kläder, skor & hattar. Mies & Ericas nybörjarbrev. Mies & Ericas julklappstips. Jakt del 16:  Jaga & fiska från kajak. Självhushållning i staden. Gunillas örter: Björkens svampar",3,-mer på binas villkor,Patrick Sellman,"“Biodling är en hel vetenskap” -det är sant, men hanteringen kan ändå vara mindre krånglig än många tror. Många Återläsare är intresserade av enkla och mer naturliga biodlingsmetoder än den konventionella, så jag vill här berätta om hur jag odlar bin i hemmabyggda horisontella topplistkupor, med minimalt med utrustning.",4,2014
